exp,model,step,revision,block,layer,n_layers,probe_loss,E1_raw,E1_ds,ER_raw,ER_ds,RankMe_raw,RankMe_ds,aniso_raw,aniso_ds,aniso_uncentered_raw,aniso_uncentered_ds,gap_ratio,sink_alpha,p0_mass,mu_norm,mean_token_norm,proj_check,n_tokens,d
e1,pythia-1.4b,0,step0,seed0,10,24,11.096721649169922,0.04013555727054922,0.037499223173495716,424.6070349215146,458.87187955749397,1395.1839475246927,1406.4299524468613,1.3700681585742072e-06,0.00039412122145496465,0.4158689280296502,0.4299715804284791,1.0559626596626215,1.1745286960206125,0.0011706896103652307,6.466295114563567,10.030286885912016,1.0000000109805094,200704,2048
e1,pythia-1.4b,0,step0,seed0,11,24,11.096721649169922,0.03949934254740645,0.037409538987774785,424.334396395396,457.6711885678825,1390.9110005282564,1401.9666982601675,1.0600575170348113e-06,0.0003800179153530164,0.42750300789569684,0.4418884640172946,1.0484673774335418,1.1702966377414412,0.0011708450230837235,6.898951115558251,10.5550293719434,0.9999999946713831,200704,2048
e1,pythia-1.4b,0,step0,seed0,12,24,11.096721649169922,0.03960355608069977,0.03662894360566722,423.3481051294226,456.7090946519087,1386.7896754491226,1397.8511458287273,1.5733048809890755e-06,0.0003687340779199935,0.43170838576528403,0.4461979599896573,1.0610347884005078,1.1709773391789358,0.0011072780361532965,7.226020010449,11.001947780424842,0.9999999986122574,200704,2048
e1,pythia-1.4b,0,step0,seed0,13,24,11.096721649169922,0.03952801765874493,0.036627752196478736,422.28913971659784,455.41460345061176,1383.3063483920093,1394.3320151884518,2.180193862485741e-06,0.00034770743460236895,0.4385648286991744,0.45290509850832944,1.059997969727112,1.1691832265412514,0.0010930574847532763,7.589258589531403,11.464329232822875,1.0000000070477322,200704,2048
e1,pythia-1.4b,0,step0,seed0,14,24,11.096721649169922,0.038940238408276255,0.0358754417583037,423.1269217844541,455.5396520060139,1380.7655551450987,1391.619283322397,2.2662126359265518e-06,0.0002992926909161375,0.44938474186826455,0.4639076231468205,1.0627362072442685,1.166913632985084,0.001036429071378333,8.006315697741723,11.948046988256428,1.0000000057201601,200704,2048
e1,pythia-1.4b,0,step0,seed0,15,24,11.096721649169922,0.039162771930121354,0.03609557147246019,421.7761905195522,454.3332678014145,1377.7179524614885,1388.6162461904214,2.185012397442321e-06,0.0002955060845765255,0.4576327889657616,0.4720091430360654,1.062636770802059,1.1627655182737584,0.001027513907888391,8.391842177357384,12.40989135175335,1.0000000096981836,200704,2048
e1,pythia-1.4b,0,step0,seed0,16,24,11.096721649169922,0.03894691900089577,0.03647899552193404,421.55035597481964,453.78286205052615,1375.5964909345973,1386.4266334128415,2.537723762157326e-06,0.00027156202082097384,0.4696486243890863,0.48380516274029983,1.054001988970928,1.1571678710113449,0.0009384291275800316,8.83699988491174,12.89969248917638,0.9999999978605701,200704,2048
e1,pythia-1.4b,0,step0,seed0,17,24,11.096721649169922,0.038465988883938235,0.036167533794810684,421.6104890619346,453.1911437463284,1373.357823919008,1384.0489713670986,2.4697091762678353e-06,0.0002473873776931816,0.47858793729646537,0.4925178705017688,1.0517116328371992,1.1531093794933056,0.0008781671741887655,9.230964987626427,13.348121479077605,1.0000000076036908,200704,2048
e1,pythia-1.4b,0,step0,seed0,18,24,11.096721649169922,0.03826431593162769,0.035964007452768953,421.5604664999714,452.86024902944627,1371.3236334124297,1381.9498479921547,2.7397592854476404e-06,0.00025825346108537806,0.4871763903614623,0.5007910832911914,1.0518046153241,1.1496674808669267,0.0008597176074648487,9.619400847529459,13.786420866694984,0.9999999899644744,200704,2048
e1,pythia-1.4b,0,step0,seed0,19,24,11.096721649169922,0.038334712802690206,0.03549849718260263,421.30985289688755,452.67613283899186,1369.0657866099364,1379.696869097143,2.828884054494233e-06,0.00027008723675196516,0.49300888800110576,0.5063252957295304,1.0596907739065256,1.1468763948458789,0.0007996633250276377,9.96220806496616,14.192949511414886,1.000000000381874,200704,2048
e1,pythia-1.4b,0,step0,seed0,20,24,11.096721649169922,0.03821511727827868,0.035325017570906704,420.6369771058433,451.76201338913773,1366.7867096172167,1377.3758444414038,2.9687566000486857e-06,0.00024600839659351544,0.5047177933427571,0.5179604588249876,1.0605653444716616,1.1397908304325783,0.0008147674665543491,10.428992499454626,14.68383128173193,0.9999999894114482,200704,2048
e1,pythia-1.4b,0,step0,seed0,21,24,11.096721649169922,0.03788128505508343,0.034650646607099336,421.29672491169976,452.04607113712865,1365.1471451595887,1375.635693751027,3.096729294581356e-06,0.0002401320711642391,0.5099512203489166,0.5230032448690827,1.0659635357931923,1.1385458947686542,0.0008572639015729085,10.753095782785378,15.062159438218387,1.0000000048818496,200704,2048
